Password,Has Lowercase,Has Uppercase,Has Special Character,Length,Strength,Has Number,Character Variety Score,Is Long Password,Estimated Score
0%ya%K,True,True,True,6,Medium,True,4,False,58
"L<OJAC,r",True,True,True,8,Strong,False,3,False,54
2\BCrS'pVS.,True,True,True,11,Strong,True,4,False,73
ldVri,True,True,False,5,Weak,False,2,False,35
tCxp5>,True,True,True,6,Medium,True,4,False,58
'ST6>,False,True,True,5,Weak,True,3,False,45
c\]\bUyS=dz0TT@,True,True,True,15,Strong,True,4,True,100
|Y6N,False,True,True,4,Weak,True,3,False,42
i$&Zq(zuR,True,True,True,9,Strong,False,3,False,57
0zv4i'RF*n,True,True,True,10,Strong,True,4,False,70
SSNlIi0v*,True,True,True,9,Strong,True,4,False,67
"JK,Tc}}`+yyP",True,True,True,12,Strong,False,3,True,81
Zz7&@ov8}^(ZWk,True,True,True,14,Strong,True,4,True,97
CD{P{%.RZ@,False,True,True,10,Medium,False,2,False,50
Q`?Gz,True,True,True,5,Weak,False,3,False,45
[n+tj>gHaF?{B>o,True,True,True,15,Strong,False,3,True,90
"b;JM(1Q""",True,True,True,8,Strong,True,4,False,64
r#R59mC&n=2\W,True,True,True,13,Strong,True,4,True,94
"u,_F",True,True,True,4,Weak,False,3,False,42
!|N-1>>,False,True,True,7,Medium,True,3,False,51
(4#X(jI,True,True,True,7,Medium,True,4,False,61
'q:+wD*:;yM>Ian,True,True,True,15,Strong,False,3,True,90
9(9,False,False,True,3,Weak,True,2,False,29
3DK,False,True,False,3,Weak,True,2,False,29
"q""fJ61|DI:`",True,True,True,11,Strong,True,4,False,73
-2o_q0,True,False,True,6,Medium,True,3,False,48
n<ms~krH,True,True,True,8,Strong,False,3,False,54
~N]_}?+Vqp7i]7J,True,True,True,15,Strong,True,4,True,100
<1^g6G,True,True,True,6,Medium,True,4,False,58
xtcgk,True,False,False,5,Weak,False,1,False,25
+aJpnn,True,True,True,6,Medium,False,3,False,48
jNgq8E1C)]aB?%d,True,True,True,15,Strong,True,4,True,100
OP}UKF,False,True,True,6,Medium,False,2,False,38
26%,False,False,True,3,Weak,True,2,False,29
KnR`W%aSd}f?Ce,True,True,True,14,Strong,False,3,True,87
v.eLB'$W)ag;cA],True,True,True,15,Strong,False,3,True,90
n{UJ)+(O:k0/,True,True,True,12,Strong,True,4,True,91
9(b.)GvsFX<w,True,True,True,12,Strong,True,4,True,91
)gS$M&g=Nh&,True,True,True,11,Strong,False,3,False,63
?yi/cCh#plGMdB,True,True,True,14,Strong,False,3,True,87
$sr,True,False,True,3,Weak,False,2,False,29
P%.ba[|W\+N2Q,True,True,True,13,Strong,True,4,True,94
"=,!h)69Fuw",True,True,True,10,Strong,True,4,False,70
xj>nYf>]jO}wQZ/,True,True,True,15,Strong,False,3,True,90
^|@C/5X3_4!oK}8,True,True,True,15,Strong,True,4,True,100
qVi8YGUQsLLm-iEQ,True,True,True,16,Strong,True,4,True,100
U~.Erec].,True,True,True,9,Strong,False,3,False,57
pmup@-,True,False,True,6,Medium,False,2,False,38
"U([Xsc1.q,`(#",True,True,True,13,Strong,True,4,True,94
!j+5:A*S^ccCEx,True,True,True,14,Strong,True,4,True,97
3\5G9q#,True,True,True,7,Medium,True,4,False,61
|dDK{jo[@TTL,True,True,True,12,Strong,False,3,True,81
j**n2_1@T@OB,True,True,True,12,Strong,True,4,True,91
uaMo`:D$Z]j]?@,True,True,True,14,Strong,False,3,True,87
U'Fz,True,True,True,4,Weak,False,3,False,42
}gbpd?t)uMS,True,True,True,11,Strong,False,3,False,63
}]~PeAg.Y#,True,True,True,10,Strong,False,3,False,60
/L/0m=,True,True,True,6,Medium,True,4,False,58
l'*?#tit%d'eNO=$,True,True,True,16,Strong,False,3,True,93
_JpLS,True,True,True,5,Weak,False,3,False,45
$kbg`05jR4.>Hu,True,True,True,14,Strong,True,4,True,97
E>n('x+Y^w,True,True,True,10,Strong,False,3,False,60
9.6TNJ9XuOFNl,True,True,True,13,Strong,True,4,True,94
@=4?:}!9>,False,False,True,9,Medium,True,2,False,47
")T""",False,True,True,3,Weak,False,2,False,29
T+P$60b'A,True,True,True,9,Strong,True,4,False,67
"o`"")`pdMe",True,True,True,9,Strong,False,3,False,57
[EOcp4M,True,True,True,7,Medium,True,4,False,61
dITE,True,True,False,4,Weak,False,2,False,32
Nd(8{P,True,True,True,6,Medium,True,4,False,58
6C~o+a~&a0+}>O,True,True,True,14,Strong,True,4,True,97
^crpF;8qCWa^uH;h,True,True,True,16,Strong,True,4,True,100
"p,6W/bHyp",True,True,True,9,Strong,True,4,False,67
"N&8)ItO6;?3V""G",True,True,True,14,Strong,True,4,True,97
"-Q/2fy|7F^Oj[,/",True,True,True,15,Strong,True,4,True,100
wO!,True,True,True,3,Weak,False,3,False,39
rJ`yxsC20?8,True,True,True,11,Strong,True,4,False,73
O$X|+Kqn@5{PR,True,True,True,13,Strong,True,4,True,94
"A""1eLb",True,True,True,6,Medium,True,4,False,58
h6D,True,True,False,3,Weak,True,3,False,39
"zc,mN",True,True,True,5,Weak,False,3,False,45
<4Nl^m9aP.0?'Y5s,True,True,True,16,Strong,True,4,True,100
wZ=g>w,True,True,True,6,Medium,False,3,False,48
yX}jCUOP6E!/,True,True,True,12,Strong,True,4,True,91
tM]zW}S:,True,True,True,8,Strong,False,3,False,54
gVp!4q503,True,True,True,9,Strong,True,4,False,67
FCQ,False,True,False,3,Weak,False,1,False,19
?mH-MbE+s\>Xz!,True,True,True,14,Strong,False,3,True,87
([<4y]^i.u?_-yi,True,False,True,15,Medium,True,3,True,90
cH+6shp]i;W!',True,True,True,13,Strong,True,4,True,94
}At3y,True,True,True,5,Weak,True,4,False,55
ExH{%hMIm;=,True,True,True,11,Strong,False,3,False,63
Sa1wKIMo=,True,True,True,9,Strong,True,4,False,67
TlQYE),True,True,True,6,Medium,False,3,False,48
"ZKG*yWuXae,",True,True,True,11,Strong,False,3,False,63
R`hXm6mCD#N4e,True,True,True,13,Strong,True,4,True,94
vH<Hs;I2,True,True,True,8,Strong,True,4,False,64
47(nU)$a!`~R_HT>,True,True,True,16,Strong,True,4,True,100
$gxrst7@k;6o)~_;,True,False,True,16,Medium,True,3,True,93
KRm{|ru/*j9Xd,True,True,True,13,Strong,True,4,True,94
"Z""7Jm;3vT[qBX",True,True,True,13,Strong,True,4,True,94
yvk0,True,False,False,4,Weak,True,2,False,32
)FM_)s,True,True,True,6,Medium,False,3,False,48
_ft;{%)L8,True,True,True,9,Strong,True,4,False,67
<Zf=Zms-#7KA',True,True,True,13,Strong,True,4,True,94
yiu|cpx},True,False,True,8,Medium,False,2,False,44
srkrM,True,True,False,5,Weak,False,2,False,35
.%-b!,True,False,True,5,Weak,False,2,False,35
j+wPl\,True,True,True,6,Medium,False,3,False,48
.=GdW<?m=&L!N?k(,True,True,True,16,Strong,False,3,True,93
_kf,True,False,True,3,Weak,False,2,False,29
O28kKR_2V,True,True,True,9,Strong,True,4,False,67
"[59D;{<""?!h90",True,True,True,13,Strong,True,4,True,94
"B""TijszA",True,True,True,8,Strong,False,3,False,54
O)R+,False,True,True,4,Weak,False,2,False,32
]*;X%Lxe,True,True,True,8,Strong,False,3,False,54
|3qP:k2TD6w#3,True,True,True,13,Strong,True,4,True,94
^)P&yzyMNu_=7!OS,True,True,True,16,Strong,True,4,True,100
6IF8~;X,False,True,True,7,Medium,True,3,False,51
a(k7sZL?y,True,True,True,9,Strong,True,4,False,67
t{t\.s_{!K:iFa9,True,True,True,15,Strong,True,4,True,100
Xs7jzaK,True,True,False,7,Medium,True,3,False,51
FV>fu7T;t6k,True,True,True,11,Strong,True,4,False,73
Qm2vB,True,True,False,5,Weak,True,3,False,45
o8N])lj`+vH,True,True,True,11,Strong,True,4,False,73
=ds+l|Z^f:,True,True,True,10,Strong,False,3,False,60
RRx`%@l,True,True,True,7,Medium,False,3,False,51
"1$jK6,.1nVV0C",True,True,True,13,Strong,True,4,True,94
",l2m!v,=lYKTGKU",True,True,True,15,Strong,True,4,True,100
"{2wLE""+(2<D#Z",True,True,True,13,Strong,True,4,True,94
"5C""xM^_jv",True,True,True,9,Strong,True,4,False,67
z}|R';)J#F^f&G,True,True,True,14,Strong,False,3,True,87
~I}{U`y^kp&[H,True,True,True,13,Strong,False,3,True,84
I95XHS,False,True,False,6,Medium,True,2,False,38
|K)][L,False,True,True,6,Medium,False,2,False,38
XZzsZcow=~H+^,True,True,True,13,Strong,False,3,True,84
(<gXudk0?bkL,True,True,True,12,Strong,True,4,True,91
&m1y|5Gt,True,True,True,8,Strong,True,4,False,64
"6;UT@b16,:jlT",True,True,True,13,Strong,True,4,True,94
tm;,True,False,True,3,Weak,False,2,False,29
+x#<K,True,True,True,5,Weak,False,3,False,45
0TYv64<Sc,True,True,True,9,Strong,True,4,False,67
i\36BPa!N|L+P,True,True,True,13,Strong,True,4,True,94
coaaYW{)DZ5,True,True,True,11,Strong,True,4,False,73
X7;Opk${=,True,True,True,9,Strong,True,4,False,67
DMb,True,True,False,3,Weak,False,2,False,29
Yy@CR::tlz3+y,True,True,True,13,Strong,True,4,True,94
f1/bkjrC&vLqk,True,True,True,13,Strong,True,4,True,94
C]AD8D'K-,False,True,True,9,Medium,True,3,False,57
"9\=WRSm4O,q3",True,True,True,12,Strong,True,4,True,91
"""Z=_Ym2C",True,True,True,8,Strong,True,4,False,64
{BD.L2,False,True,True,6,Medium,True,3,False,48
RU!t2,True,True,True,5,Weak,True,4,False,55
H=k<^y0(OXF,True,True,True,11,Strong,True,4,False,73
v|mVkzx)-lu]KX,True,True,True,14,Strong,False,3,True,87
J-z+,True,True,True,4,Weak,False,3,False,42
`m!3Lws-\8,True,True,True,10,Strong,True,4,False,70
"AI2X\E$/RE""K",False,True,True,12,Medium,True,3,True,81
ReA#y#fyD>v:[x,True,True,True,14,Strong,False,3,True,87
qhp,True,False,False,3,Weak,False,1,False,19
U2_|8K$Sp]6JVDTQ,True,True,True,16,Strong,True,4,True,100
_ES,False,True,True,3,Weak,False,2,False,29
9m(.AB??k]%32,True,True,True,13,Strong,True,4,True,94
<Ogxzz/03)S9%w,True,True,True,14,Strong,True,4,True,97
3FlZ,True,True,False,4,Weak,True,3,False,42
":3`E_`|g,Y0c-RiP",True,True,True,16,Strong,True,4,True,100
jBy>!e%?gV;$Njh,True,True,True,15,Strong,False,3,True,90
(8Vo,True,True,True,4,Weak,True,4,False,52
4Hin0M*^,True,True,True,8,Strong,True,4,False,64
9Wi,True,True,False,3,Weak,True,3,False,39
DUt@\/h|5Xv,True,True,True,11,Strong,True,4,False,73
cgnbb,True,False,False,5,Weak,False,1,False,25
2&em.F$!,True,True,True,8,Strong,True,4,False,64
!VIXh{,True,True,True,6,Medium,False,3,False,48
i3TPH3yW-2A!d?D,True,True,True,15,Strong,True,4,True,100
%`vuE,True,True,True,5,Weak,False,3,False,45
U$8`8Qf>^nZ|JT,True,True,True,14,Strong,True,4,True,97
"MtF""J=,wZlnfP",True,True,True,13,Strong,False,3,True,84
t#Z-Nn,True,True,True,6,Medium,False,3,False,48
L=c+,True,True,True,4,Weak,False,3,False,42
HUN_\vU0-6QkB=,True,True,True,14,Strong,True,4,True,97
3#!+16@}f]A^}Ab,True,True,True,15,Strong,True,4,True,100
0\*,False,False,True,3,Weak,True,2,False,29
7)vz},True,False,True,5,Weak,True,3,False,45
"6j~,7s",True,False,True,6,Medium,True,3,False,48
zJf&y,True,True,True,5,Weak,False,3,False,45
giJ$s(,True,True,True,6,Medium,False,3,False,48
zG=/o?1V,True,True,True,8,Strong,True,4,False,64
6v*ldwm\^f9u5,True,False,True,13,Medium,True,3,True,84
VOYMh,True,True,False,5,Weak,False,2,False,35
*^w/wOFB*,True,True,True,9,Strong,False,3,False,57
",%9/c0Hw",True,True,True,8,Strong,True,4,False,64
CsL.:;d7P,True,True,True,9,Strong,True,4,False,67
6xu%^Xe#7pK.Dh,True,True,True,14,Strong,True,4,True,97
"!sA)|vGP,D`sY",True,True,True,13,Strong,False,3,True,84
{L},False,True,True,3,Weak,False,2,False,29
]ezN%PB)&pZx,True,True,True,12,Strong,False,3,True,81
N7n,True,True,False,3,Weak,True,3,False,39
"""_MHD",False,True,True,5,Weak,False,2,False,35
@k<sbD)2*!YuUEoh,True,True,True,16,Strong,True,4,True,100
")'Rzk[g'D&,Dz",True,True,True,13,Strong,False,3,True,84
?Xp,True,True,True,3,Weak,False,3,False,39
"B9>If\tg""QBHbE6",True,True,True,15,Strong,True,4,True,100
H&a&*|veum4>Yj,True,True,True,14,Strong,True,4,True,97
"/,$<()x'DnZI",True,True,True,12,Strong,False,3,True,81
(0q1-Fy,True,True,True,7,Medium,True,4,False,61
>JkR,True,True,True,4,Weak,False,3,False,42
)-a:hMK-$`(+f,True,True,True,13,Strong,False,3,True,84
<)=7yQ0~$z[Lq6d,True,True,True,15,Strong,True,4,True,100
_y=b!|Y(i5dvjP>,True,True,True,15,Strong,True,4,True,100
/}yLF)o.TdX%,True,True,True,12,Strong,False,3,True,81
"""mHv79g4ra",True,True,True,10,Strong,True,4,False,70
|#;XFDi*9`T!}E,True,True,True,14,Strong,True,4,True,97
L}PbF:8A=jt,True,True,True,11,Strong,True,4,False,73
h*su9(.T,True,True,True,8,Strong,True,4,False,64
_N:X8<O,False,True,True,7,Medium,True,3,False,51
PMJ^DzUy~F1ta2A,True,True,True,15,Strong,True,4,True,100
"Q,i""+\}:+",True,True,True,9,Strong,False,3,False,57
W}%79$s,True,True,True,7,Medium,True,4,False,61
2|0MhYZ,True,True,True,7,Medium,True,4,False,61
";#(PnUt>[/,aJGO",True,True,True,15,Strong,False,3,True,90
h?:>\\?UAuur?%;D,True,True,True,16,Strong,False,3,True,93
"mWrC1-,",True,True,True,7,Medium,True,4,False,61
YX=90@Czd9,True,True,True,10,Strong,True,4,False,70
O:L,False,True,True,3,Weak,False,2,False,29
zi_nsvM}P,True,True,True,9,Strong,False,3,False,57
"m|C44""1mZWj",True,True,True,11,Strong,True,4,False,73
LNnQ=-z9k=)6,True,True,True,12,Strong,True,4,True,91
Y2sWZAgPxdAo`,True,True,True,13,Strong,True,4,True,94
|HUJ,False,True,True,4,Weak,False,2,False,32
5vMuxR{qQ5b1A}_,True,True,True,15,Strong,True,4,True,100
nG-{,True,True,True,4,Weak,False,3,False,42
L:'awi@`7dun,True,True,True,12,Strong,True,4,True,91
^I:z][+fQ=!y,True,True,True,12,Strong,False,3,True,81
"Hs$.(S,k/rd",True,True,True,11,Strong,False,3,False,63
DEg&}+C,True,True,True,7,Medium,False,3,False,51
d`.sw'ue,True,False,True,8,Medium,False,2,False,44
":qhiTG;l""ey*@0]A",True,True,True,16,Strong,True,4,True,100
"@EXU%DF,fCyb",True,True,True,12,Strong,False,3,True,81
:8VSp6^'y+,True,True,True,10,Strong,True,4,False,70
[[<,False,False,True,3,Weak,False,1,False,19
+h<6rrALT6mC!9xj,True,True,True,16,Strong,True,4,True,100
Tcth,True,True,False,4,Weak,False,2,False,32
w[p?!,True,False,True,5,Weak,False,2,False,35
"M$DD""",False,True,True,5,Weak,False,2,False,35
R9n,True,True,False,3,Weak,True,3,False,39
|ZA,False,True,True,3,Weak,False,2,False,29
{mvKy=j,True,True,True,7,Medium,False,3,False,51
"<&D-}U[,F",False,True,True,9,Medium,False,2,False,47
"Ank!eN""GnYSkBFJt",True,True,True,16,Strong,False,3,True,93
i&L{/]'>K[+%?O],True,True,True,15,Strong,False,3,True,90
Ng{zkA9I,True,True,True,8,Strong,True,4,False,64
N>UW1eS3,True,True,True,8,Strong,True,4,False,64
D~\,False,True,True,3,Weak,False,2,False,29
}[cm$8WVqQ,True,True,True,10,Strong,True,4,False,70
^OsMo4O`,True,True,True,8,Strong,True,4,False,64
"9r'g,8&5",True,False,True,8,Medium,True,3,False,54
uaWo.w+tGu]ETh[E,True,True,True,16,Strong,False,3,True,93
"7,EOAh",True,True,True,6,Medium,True,4,False,58
"yT@rE[qBKH8)Pl^""",True,True,True,16,Strong,True,4,True,100
O7i,True,True,False,3,Weak,True,3,False,39
%Ap9G:0q@),True,True,True,10,Strong,True,4,False,70
"<8qa""7m8(VO",True,True,True,11,Strong,True,4,False,73
y^R]=ZhT`:G;y,True,True,True,13,Strong,False,3,True,84
qjQx[Hm,True,True,True,7,Medium,False,3,False,51
{BvHmiYhKGN5/9N,True,True,True,15,Strong,True,4,True,100
)KZK]RFj/Cwp,True,True,True,12,Strong,False,3,True,81
$A;~jr8uhUk>>'9,True,True,True,15,Strong,True,4,True,100
$HDV&,False,True,True,5,Weak,False,2,False,35
B^]%6'EmuV,True,True,True,10,Strong,True,4,False,70
Q;1!p_fgn(GZ``3n,True,True,True,16,Strong,True,4,True,100
:2C?-7(bm+r!,True,True,True,12,Strong,True,4,True,91
/bftU.0Ev&55k,True,True,True,13,Strong,True,4,True,94
a9*HJv)h,True,True,True,8,Strong,True,4,False,64
";[{[,>",False,False,True,6,Medium,False,1,False,28
;cJoCc*tBHCC#C$[,True,True,True,16,Weak,False,3,True,93
:%m;A;,True,True,True,6,Medium,False,3,False,48
"(s_'R8`"".",True,True,True,9,Strong,True,4,False,67
*x|b+%Pi|[,True,True,True,10,Strong,False,3,False,60
N:_yJM:,True,True,True,7,Medium,False,3,False,51
:%ocPQ;8w(,True,True,True,10,Strong,True,4,False,70
3ZyJ,True,True,False,4,Weak,True,3,False,42
L5$:Olq#{|:%O*\,True,True,True,15,Strong,True,4,True,100
lyZA;M&-B&&H7M,True,True,True,14,Strong,True,4,True,97
"Lt5rJ,x)=>($hAX",True,True,True,15,Strong,True,4,True,100
B@HgTcJ3x,True,True,True,9,Strong,True,4,False,67
b8/oD&Y,True,True,True,7,Medium,True,4,False,61
189$1Q{$h\z@QEnp,True,True,True,16,Strong,True,4,True,100
~Z9xV-L}*~MJz1Rl,True,True,True,16,Strong,True,4,True,100
"^""a",True,False,True,3,Weak,False,2,False,29
jF(=de4yXz}LMvz_,True,True,True,16,Strong,True,4,True,100
o*c^n@bO&bc<.++@,True,True,True,16,Strong,False,3,True,93
.00)),False,False,True,5,Weak,True,2,False,35
p[w|xlo_,True,False,True,8,Medium,False,2,False,44
?3A,False,True,True,3,Weak,True,3,False,39
]!7-,False,False,True,4,Weak,True,2,False,32
".6!tWf""mNXzQ",True,True,True,12,Strong,True,4,True,91
"zA)TUAe:J9!,-(",True,True,True,14,Strong,True,4,True,97
3bv{*-Ul,True,True,True,8,Strong,True,4,False,64
",<]9-9WkxD",True,True,True,10,Strong,True,4,False,70
"RKO`rFIkbh8N,",True,True,True,13,Strong,True,4,True,94
a9Pr)e]Y,True,True,True,8,Strong,True,4,False,64
DLD&`*bu>!S3(GT,True,True,True,15,Strong,True,4,True,100
"5KDnd,mI+8Qc/IE8",True,True,True,16,Strong,True,4,True,100
0b0+jS95[Dx,True,True,True,11,Strong,True,4,False,73
g*N:CO&35,True,True,True,9,Strong,True,4,False,67
6OZ#OxEUE~g^N<}=,True,True,True,16,Strong,True,4,True,100
F&.ef'^,True,True,True,7,Medium,False,3,False,51
t<T9%V<fmeq6,True,True,True,12,Strong,True,4,True,91
@j`k,True,False,True,4,Weak,False,2,False,32
FsmKf<+tk<,True,True,True,10,Strong,False,3,False,60
fS/R6@L,True,True,True,7,Medium,True,4,False,61
\l|0oOwU3Z1Vk,True,True,True,13,Strong,True,4,True,94
"6F""0",False,True,True,4,Weak,True,3,False,42
`F0zUZY,True,True,True,7,Medium,True,4,False,61
4t1kR,True,True,False,5,Weak,True,3,False,45
"pEOJ'?$q,a@8i+",True,True,True,14,Strong,True,4,True,97
~(#}3Ojk,True,True,True,8,Strong,True,4,False,64
#qT{+Bx52I,True,True,True,10,Strong,True,4,False,70
"F""eN!^]PZNCNibS",True,True,True,15,Strong,False,3,True,90
n*Ua7t,True,True,True,6,Medium,True,4,False,58
r&&_Wi>TY#$BntvC,True,True,True,16,Strong,False,3,True,93
WP|DxCP_4ZXaRA,True,True,True,14,Strong,True,4,True,97
'M$,False,True,True,3,Weak,False,2,False,29
"@Rs:,b/",True,True,True,7,Medium,False,3,False,51
'cOy!,True,True,True,5,Weak,False,3,False,45
8=v(2O@,True,True,True,7,Medium,True,4,False,61
eIPCV_CpU$,True,True,True,10,Strong,False,3,False,60
yF$J,True,True,True,4,Weak,False,3,False,42
RorROff7>*(,True,True,True,11,Strong,True,4,False,73
_8+b%:],True,False,True,7,Medium,True,3,False,51
"_B+c,#WSw""hoESS",True,True,True,15,Strong,False,3,True,90
O^y2zv,True,True,True,6,Medium,True,4,False,58
"Lm$V'Qj""Ynt",True,True,True,11,Strong,False,3,False,63
DZa^,True,True,True,4,Weak,False,3,False,42
d9$7os,True,False,True,6,Medium,True,3,False,48
cd5Zg,True,True,False,5,Weak,True,3,False,45
d}b[VY!w5W,True,True,True,10,Strong,True,4,False,70
5[gjsjOv~Bj|]o,True,True,True,14,Strong,True,4,True,97
YUeHOzLUKsnS,True,True,False,12,Medium,False,2,True,71
@OljW:eCaEK;E{?},True,True,True,16,Strong,False,3,True,93
|B4i,True,True,True,4,Weak,True,4,False,52
U=H,False,True,True,3,Weak,False,2,False,29
1;Qc?[dvA,True,True,True,9,Strong,True,4,False,67
w`=ay/S,True,True,True,7,Medium,False,3,False,51
oM$aiTaN>mY/f,True,True,True,13,Strong,False,3,True,84
"4,okP",True,True,True,5,Weak,True,4,False,55
cOvYX+yUi9P&,True,True,True,12,Strong,True,4,True,91
-NFiuLUkQ}WK(y{U,True,True,True,16,Strong,False,3,True,93
"NV1[h><w3P,fC/",True,True,True,14,Strong,True,4,True,97
6ITIa~#1/FF[<,True,True,True,13,Strong,True,4,True,94
Ue`ipvkSt>{8n,True,True,True,13,Strong,True,4,True,94
~+@`w?nHh,True,True,True,9,Strong,False,3,False,57
Ct\,True,True,True,3,Weak,False,3,False,39
;B?n,True,True,True,4,Weak,False,3,False,42
)}o[|&yC,True,True,True,8,Strong,False,3,False,54
H#1z,True,True,True,4,Weak,True,4,False,52
r@qpJh-eME1qZ',True,True,True,14,Strong,True,4,True,97
*'K-!,False,True,True,5,Weak,False,2,False,35
)=IE>T,False,True,True,6,Medium,False,2,False,38
Q)Z?e^K>a`8U,True,True,True,12,Strong,True,4,True,91
Si.nt\XEpy_@SH],True,True,True,15,Strong,False,3,True,90
}vM|,True,True,True,4,Weak,False,3,False,42
t^BQVWs,True,True,True,7,Medium,False,3,False,51
"0\vQra,VHj`",True,True,True,11,Strong,True,4,False,73
W_K!eTo0,True,True,True,8,Strong,True,4,False,64
IBz-BTg68,True,True,True,9,Strong,True,4,False,67
\;}ZaQ.zP'L*~,True,True,True,13,Strong,False,3,True,84
Qz]fwxm4,True,True,True,8,Strong,True,4,False,64
"]>AQLM?_,",False,True,True,9,Medium,False,2,False,47
Ey?,True,True,True,3,Weak,False,3,False,39
)vX|UK#N1eu1Y,True,True,True,13,Strong,True,4,True,94
Lw1,True,True,False,3,Weak,True,3,False,39
)GS't,True,True,True,5,Weak,False,3,False,45
J)*OL9p4_:.?'d,True,True,True,14,Strong,True,4,True,97
"8(N""5R""",False,True,True,7,Medium,True,3,False,51
gy?,True,False,True,3,Weak,False,2,False,29
}Vfl[!sLI_,True,True,True,10,Strong,False,3,False,60
"])kq0Y""@m",True,True,True,9,Strong,True,4,False,67
BDV^VjRm^(4hcZw,True,True,True,15,Strong,True,4,True,100
*VPM_wQW/5G8x,True,True,True,13,Strong,True,4,True,94
"|~#I6}@,rs:awz",True,True,True,14,Strong,True,4,True,97
HXipB,True,True,False,5,Weak,False,2,False,35
F8_3JR\=$<\QL_,False,True,True,14,Medium,True,3,True,87
"^z@z406,ppU[]",True,True,True,13,Strong,True,4,True,94
h`2:h>c\a\,True,False,True,10,Medium,True,3,False,60
?jwE,True,True,True,4,Weak,False,3,False,42
"<,!hWZ:m@@A!",True,True,True,12,Strong,False,3,True,81
mL},True,True,True,3,Weak,False,3,False,39
"F|X7wy$Z0FQ9>""",True,True,True,14,Strong,True,4,True,97
>wQl,True,True,True,4,Weak,False,3,False,42
gyzJu6;.xM!zP+F,True,True,True,15,Strong,True,4,True,100
(uQ}YW^]cyPN,True,True,True,12,Strong,False,3,True,81
"&c|d_Ux(I1%w""",True,True,True,13,Strong,True,4,True,94
DD=,False,True,True,3,Weak,False,2,False,29
S:+ex{H7'G,True,True,True,10,Strong,True,4,False,70
m))mf'LZ4GJ3`f0,True,True,True,15,Strong,True,4,True,100
"$5,=u%Pk",True,True,True,8,Strong,True,4,False,64
?DIrdHOdJU`l*,True,True,True,13,Strong,False,3,True,84
ACXD!.cqfm,True,True,True,10,Strong,False,3,False,60
jt{9Q]YcF]-e,True,True,True,12,Strong,True,4,True,91
C}?a,True,True,True,4,Weak,False,3,False,42
;`IGXU3tP{}VUx!},True,True,True,16,Strong,True,4,True,100
&C];<UWLN,False,True,True,9,Medium,False,2,False,47
6fW6th/7%Ut]G,True,True,True,13,Strong,True,4,True,94
5^agM,True,True,True,5,Weak,True,4,False,55
]%J-,False,True,True,4,Weak,False,2,False,32
773K|KP=Yu!YQal,True,True,True,15,Strong,True,4,True,100
H<[{,False,True,True,4,Weak,False,2,False,32
%q\zi[mD,True,True,True,8,Strong,False,3,False,54
/=I,False,True,True,3,Weak,False,2,False,29
;q$1|a^])V,True,True,True,10,Strong,True,4,False,70
fQ(FXytP=N~L`w,True,True,True,14,Strong,False,3,True,87
FI59FU7,False,True,False,7,Medium,True,2,False,41
"BRJ7,RCiy$",True,True,True,10,Strong,True,4,False,70
Sb`x,True,True,True,4,Weak,False,3,False,42
>;T7}fsz>Y,True,True,True,10,Strong,True,4,False,70
c.+4$0at0U~;}!g,True,True,True,15,Strong,True,4,True,100
