Password,Has Lowercase,Has Uppercase,Has Special Character,Length,Strength
WK-/KtJ4Nz~vQm,True,True,True,14,Strong
!&V9mrmmU,True,True,True,9,Strong
-qo_/,True,False,True,5,Weak
LiRYwYj(uUE,True,True,True,11,Strong
F):\_JalW<vG/!i,True,True,True,15,Strong
./IrnN/,True,True,True,7,Medium
o+YPivl,True,True,True,7,Medium
Wi@mx`J~r#7)_Y0\,True,True,True,16,Strong
n&q,True,False,True,3,Weak
T5H,False,True,False,3,Weak
"uPx/9w`yn%OW"",2r",True,True,True,16,Strong
"x&p+n0J|;,qw",True,True,True,12,Strong
"K]T,V<",False,True,True,6,Medium
Ud\'Wp,True,True,True,6,Medium
"RTO.iZM+q]?Y,WP",True,True,True,15,Strong
[B{KD$zL',True,True,True,9,Strong
"},gE.",True,True,True,5,Weak
q@N'v7]<nDl8,True,True,True,12,Strong
\R%5k11EaVZFN.),True,True,True,15,Strong
":f%LSE""|q",True,True,True,9,Strong
e!d?eZ&g*=r{cU,True,True,True,14,Strong
"Wo:t,<!~\ma<",True,True,True,12,Strong
Jt{loo#+ZF,True,True,True,10,Strong
lLURuI~ee#H=CX_,True,True,True,15,Strong
+L#u?GpK$vAUj&,True,True,True,14,Strong
MKkFB[/wObU,True,True,True,11,Strong
"n?,V%B%]$",True,True,True,9,Strong
"nE,ip'02dVD",True,True,True,11,Strong
zWt*e,True,True,True,5,Weak
y}OQ#a*R@\PR,True,True,True,12,Strong
tQTM,True,True,False,4,Weak
kPtV$k{}6,True,True,True,9,Strong
@guA[d;y~,True,True,True,9,Strong
"=px],",True,False,True,5,Weak
"i]k`fok""M#!.",True,True,True,12,Strong
7{1m/,True,False,True,5,Weak
=qH,True,True,True,3,Weak
x6;n,True,False,True,4,Weak
@wh~Af*X9f,True,True,True,10,Strong
n|#2<a,True,False,True,6,Medium
"kb#j-,&7UUz",True,True,True,11,Strong
c'x1*,True,False,True,5,Weak
fSDj;_+Z(9jT,True,True,True,12,Strong
Qj$?IM#*,True,True,True,8,Strong
$#\_yMGySr,True,True,True,10,Strong
6DAQ],False,True,True,5,Weak
lQ1~,True,True,True,4,Weak
Jm!n;8p<`.i|Ng,True,True,True,14,Strong
q+7R@,True,True,True,5,Weak
"9Uq[O,L&ne@",True,True,True,11,Strong
@L;x^&F.}}$_{Z,True,True,True,14,Strong
"|']]?Q""/",False,True,True,8,Medium
"*)pZ|""#rBe>",True,True,True,11,Strong
O~a+,True,True,True,4,Weak
<c%i,True,False,True,4,Weak
Bo'V>e`P],True,True,True,9,Strong
6[VxO=@,True,True,True,7,Medium
%i=D1^H_|dwEFUJ,True,True,True,15,Strong
ZF6Fq,True,True,False,5,Weak
WP+3,False,True,True,4,Weak
"a~}bZ]fbC'_""v`Gu",True,True,True,16,Strong
"vutvX80Ngs3,{p",True,True,True,14,Strong
"u3~0$W""",True,True,True,7,Medium
d7;!0Eo,True,True,True,7,Medium
C$p=3TwW0bEdn0,True,True,True,14,Strong
YaLg|P!X,True,True,True,8,Strong
/<OKpUhHJsd&U<,True,True,True,14,Strong
$}Ha|5:3rP!,True,True,True,11,Strong
IvhhI,True,True,False,5,Weak
;8_8$8,False,False,True,6,Medium
-NiBUD&p{,True,True,True,9,Strong
O{fC3aZ5F<#(.,True,True,True,13,Strong
",e_`p@g'^$",True,False,True,10,Medium
"2<Er""""WigQq)w7e",True,True,True,15,Strong
"2y[""+s;",True,False,True,7,Medium
Hc|32u.,True,True,True,7,Medium
A$rONEeyoF_3o,True,True,True,13,Strong
4}1jjxK!zzPTq3,True,True,True,14,Strong
k9>{]Sd_t^fV00,True,True,True,14,Strong
+&t]1D;]T,True,True,True,9,Strong
"=;1dj5RXnW""Ht",True,True,True,13,Strong
pT*@'Du,True,True,True,7,Medium
UoQdO3Y}[FmQSZ4*,True,True,True,16,Strong
"mU""Syu8Mm",True,True,True,9,Strong
}q<^;,True,False,True,5,Weak
!ku]{=-_x,True,False,True,9,Medium
qeKyp/]}.mxpH_0Y,True,True,True,16,Strong
Zcb<'[bZ,True,True,True,8,Strong
.F-J,False,True,True,4,Weak
rU`5)yAx!k1qY7Di,True,True,True,16,Strong
[=3i%sU,True,True,True,7,Medium
9V>`9r6Z,True,True,True,8,Strong
6u30[3]/=9,True,False,True,10,Medium
-NVv?#nl5|On,True,True,True,12,Strong
@V]/bHWb$KrT~,True,True,True,13,Strong
4hMd5,True,True,False,5,Weak
2-yPYR<GE{N>U>,True,True,True,14,Strong
TK[{&P.UpVQ_7U<,True,True,True,15,Strong
f@d,True,False,True,3,Weak
aUbl$YMi\/ue;$'J,True,True,True,16,Strong
L1!-fsB7I,True,True,True,9,Strong
P{DIXmW>\*|E^H@,True,True,True,15,Strong
"3R,10EqU5#Bxtjz",True,True,True,15,Strong
D%aKi%-^j<>)hB|f,True,True,True,16,Strong
}pVgL|8Ly0U,True,True,True,11,Strong
bu=@E,True,True,True,5,Weak
m-365l,True,False,True,6,Medium
P7PZy|dHT,True,True,True,9,Strong
P5F|`-4J|l,True,True,True,10,Strong
"v+z,}",True,False,True,5,Weak
"(S:""b6}STc",True,True,True,10,Strong
rK]c~7x>#%<[lP#,True,True,True,15,Strong
9=:_,False,False,True,4,Weak
[O7bCk4d&ML?wRi,True,True,True,15,Strong
&B{0A':oLR5HAu,True,True,True,14,Strong
0TP#AD-bF[5nx7,True,True,True,14,Strong
>qpy^jR6u,True,True,True,9,Strong
[qa,True,False,True,3,Weak
q{!,True,False,True,3,Weak
}D\,False,True,True,3,Weak
'2mn,True,False,True,4,Weak
_u`*6$,True,False,True,6,Medium
xE%,True,True,True,3,Weak
l%4V=i},True,True,True,7,Medium
\4Mxb2_ro)%,True,True,True,11,Strong
Z?NI{&GK.p>,True,True,True,11,Strong
Ntp0A7)I!w;F<w=R,True,True,True,16,Strong
"TJr;7@""`fpu",True,True,True,11,Strong
\['2E_L/-E+5DXP,False,True,True,15,Medium
L]xcg/WYDy,True,True,True,10,Strong
UP:^N.?,False,True,True,7,Medium
tS)DdqB},True,True,True,8,Strong
~PP:n%QWgo,True,True,True,10,Strong
3&(SR-?m$&*LwDf,True,True,True,15,Strong
b.8wTsN+X8,True,True,True,10,Strong
%bDE46zT:?FDlnQ,True,True,True,15,Strong
"b(wm|U""?GpyZ+[-",True,True,True,15,Strong
5|~`^O!0IUXV,False,True,True,12,Medium
gZa?,True,True,True,4,Weak
)F_z_C+Iqi,True,True,True,10,Strong
bK7nomJpb0!=vH,True,True,True,14,Strong
"'B""ecjZ.,C9S",True,True,True,12,Strong
x3'UAx;KDR5)MN,True,True,True,14,Strong
UjEH$*CFlR$,True,True,True,11,Strong
j7+=47=J]qIl(j,True,True,True,14,Strong
$3)mB`,True,True,True,6,Medium
!XyHFC,True,True,True,6,Medium
HBY>Ni,True,True,True,6,Medium
"d%~Pt""@nU<@yt",True,True,True,13,Strong
~c+`Ip!kt,True,True,True,9,Strong
Y3`_bp)v,True,True,True,8,Strong
"$!2,br""ZviY0z",True,True,True,13,Strong
Z#V5lLUZ^(,True,True,True,10,Strong
"W1(7JZ>,-O**ow",True,True,True,14,Strong
bo%vVB`lJ.,True,True,True,10,Strong
hB[4Hz,True,True,True,6,Medium
]3N3,False,True,True,4,Weak
"&gyT""`H.zLhTQxM",True,True,True,15,Strong
]yD:cs\Y,True,True,True,8,Strong
Fe&8nY,True,True,True,6,Medium
Yi;D&*`,True,True,True,7,Medium
eIO#P6/n+M,True,True,True,10,Strong
d#c~j,True,False,True,5,Weak
'22E'v^*N!Z,True,True,True,11,Strong
n)l;T,True,True,True,5,Weak
")Y(&yn,",True,True,True,7,Medium
;5?Thd6L'tl?eGn,True,True,True,15,Strong
rNU-AF:e,True,True,True,8,Strong
Pmpp3ff]ZK5,True,True,True,11,Strong
nFL,True,True,False,3,Weak
"""2fsAaY\BM",True,True,True,10,Strong
"}j,o.49s3+,>Po}]",True,True,True,16,Strong
Bx`K/%H@=,True,True,True,9,Strong
"\:4""-Z",False,True,True,6,Medium
v>W,True,True,True,3,Weak
"jv-E[,~>OmOc1$",True,True,True,14,Strong
=NZ`H=X7ngHYF,True,True,True,13,Strong
D2@ZMk,True,True,True,6,Medium
e]jR*'FB,True,True,True,8,Strong
bh=;5>Y},True,True,True,8,Strong
lKy_9WDNy,True,True,True,9,Strong
IbcYaizP3#''KAf,True,True,True,15,Strong
{rH+]VR#UrQ)/,True,True,True,13,Strong
5G*:)Jw,True,True,True,7,Medium
N?qXhWZxG,True,True,True,9,Strong
"7sR,<J4idH&&~",True,True,True,13,Strong
9LgZ@\uVR,True,True,True,9,Strong
e:?ky-)C5d{4E,True,True,True,13,Strong
",a\y^CxjdF/l/e",True,True,True,14,Strong
}yV)Q,True,True,True,5,Weak
"uRLc,^P;YqD",True,True,True,11,Strong
)f@vTJP#D65,True,True,True,11,Strong
<<WZbh#C^r1+[i,True,True,True,14,Strong
3R!]fDWif$,True,True,True,10,Strong
y7X)?'@s,True,True,True,8,Strong
"+!Q$*b""K))_{",True,True,True,12,Strong
)JfPPl.MGnUcM]jl,True,True,True,16,Strong
O(/>~sc|^`%0BIHn,True,True,True,16,Strong
?u#!9,True,False,True,5,Weak
cd9}]-cj#h?5#,True,False,True,13,Medium
+ylb,True,False,True,4,Weak
-0}9,False,False,True,4,Weak
^\_fc#^>+C.,True,True,True,11,Strong
"""Rkte#",True,True,True,6,Medium
c>>0y\~ZWYh%q,True,True,True,13,Strong
"""gZ`",True,True,True,4,Weak
VDSU0$,False,True,True,6,Medium
wdC1(Ck,True,True,True,7,Medium
-P),False,True,True,3,Weak
"s8x9G^bj]""0",True,True,True,11,Strong
2=1jWU2UF_!9,True,True,True,12,Strong
z~nL_x,True,True,True,6,Medium
B>:dRL2~1,True,True,True,9,Strong
9[=[g;sP6HC$YWJ,True,True,True,15,Strong
A(o[>-u,True,True,True,7,Medium
zNY1'X(,True,True,True,7,Medium
5CU,False,True,False,3,Weak
bZD),True,True,True,4,Weak
"YVf""x[q~NlJro",True,True,True,13,Strong
uhrC}([,True,True,True,7,Medium
"l2K:I3,i(m",True,True,True,10,Strong
exK17Jcz$Cn~pF,True,True,True,14,Strong
"'U~*j7""/]",True,True,True,9,Strong
C25;_AN*,False,True,True,8,Medium
b1A$T`'8(I=a~,True,True,True,13,Strong
N{14xi4q,True,True,True,8,Strong
4f*HGaKVS_A),True,True,True,12,Strong
/dQJAexWRlN5,True,True,True,12,Strong
{IYk2,True,True,True,5,Weak
bY!eC5Rwa,True,True,True,9,Strong
$qU,True,True,True,3,Weak
"B""k?X[",True,True,True,6,Medium
"Ci424!:a8""JTGj}",True,True,True,15,Strong
AO%Y8}3(,False,True,True,8,Medium
"YVMb5tU""",True,True,True,8,Strong
%3==Y<}>F(Nk:',True,True,True,14,Strong
JjZu\S,True,True,True,6,Medium
"""_SB$bf",True,True,True,7,Medium
"""CMwXT!m3/wgg",True,True,True,13,Strong
dw-;6q;?M3-[O[,True,True,True,14,Strong
gRkE(HKVXIl,True,True,True,11,Strong
K!@Qi,True,True,True,5,Weak
e^s@sKfu12A,True,True,True,11,Strong
"/""-9",False,False,True,4,Weak
>(n_2[yg,True,False,True,8,Medium
"N,So",True,True,True,4,Weak
8}A,False,True,True,3,Weak
%*dcm,True,False,True,5,Weak
SeIq#hD^n:,True,True,True,10,Strong
a3J0{v8\J?!d5_*,True,True,True,15,Strong
",H<DI,fm||T",True,True,True,11,Strong
]k[,True,False,True,3,Weak
-?cb4J,True,True,True,6,Medium
FQ`E,False,True,True,4,Weak
4r)^>CB)Gsn)Y,True,True,True,13,Strong
u{x_|b|2TL,True,True,True,10,Strong
"/er0CZ,LGl?",True,True,True,11,Strong
"u*67Q4,$m3Y",True,True,True,11,Strong
':`3,False,False,True,4,Weak
%!:8/b<\#.P,True,True,True,11,Strong
Fww,True,True,False,3,Weak
"Bm""6UX|z><R",True,True,True,11,Strong
=Ek,True,True,True,3,Weak
gB#E2h-$@)xoYp@,True,True,True,15,Strong
X`?,False,True,True,3,Weak
8|F*0Xxs[+!,True,True,True,11,Strong
@f>#?#LB1`1-d:'m,True,True,True,16,Strong
Y>#4x>8mu,True,True,True,9,Strong
".0i.k51b""_')",True,False,True,12,Medium
"yV}j{""qxZ$M",True,True,True,11,Strong
fz1#,True,False,True,4,Weak
{lkD|@i1tY[1w1,True,True,True,14,Strong
<tqi[n`d+PI_,True,True,True,12,Strong
Vy=7,True,True,True,4,Weak
J0)CJr,True,True,True,6,Medium
hf^`,True,False,True,4,Weak
U!c,True,True,True,3,Weak
"20$""Qa=@ozm0",True,True,True,12,Strong
;J$Y>dIHx%,True,True,True,10,Strong
cNh|H;#f2g|n+}?h,True,True,True,16,Strong
'/zcXpfwO1aYI{o,True,True,True,15,Strong
U(|^3x?FNd$e1,True,True,True,13,Strong
a\=Q>5H3pad83~7+,True,True,True,16,Strong
<U6=w$b:,True,True,True,8,Strong
$m$5#.*tp,True,False,True,9,Medium
Uo;4ie0On,True,True,True,9,Strong
wO@MA(v]z]@,True,True,True,11,Strong
\&.EM,False,True,True,5,Weak
Dn#bw8II=;_.~@,True,True,True,14,Strong
44aJ:.7V!,True,True,True,9,Strong
dmlZ>[5,True,True,True,7,Medium
7]}E;9Re4c<)B[),True,True,True,15,Strong
}ArsPibYH,True,True,True,9,Strong
^fEr,True,True,True,4,Weak
BekH%*SY/5h\g0G,True,True,True,15,Strong
"KY8K*yIkP_B#:S,",True,True,True,15,Strong
:gM#,True,True,True,4,Weak
\Yhx4}7,True,True,True,7,Medium
I2w,True,True,False,3,Weak
wj<7Qao0e}ns,True,True,True,12,Strong
"WJQ'=QSuv688,[Et",True,True,True,16,Strong
"]9@""x:",True,False,True,6,Medium
"F,\2.{Xsn\+0jE0",True,True,True,15,Strong
",8/I,N:i?#!64[x;",True,True,True,16,Strong
?7(A}*6R,False,True,True,8,Medium
6>6>g!9+_%qcc,True,False,True,13,Medium
gCFymH)!4NM&I.,True,True,True,14,Strong
!N9A]ZRz't,True,True,True,10,Strong
&a4_NKW^8aH,True,True,True,11,Strong
EDd/d*,True,True,True,6,Medium
#()GpAV.?2oI,True,True,True,12,Strong
c+N@S]-,True,True,True,7,Medium
VfQvE=#-o:y@,True,True,True,12,Strong
}([,False,False,True,3,Weak
%nc~*Xi)tF*(,True,True,True,12,Strong
VOsz@%*|wV!LrtP,True,True,True,15,Strong
]{Ub}&GB,True,True,True,8,Strong
"-p->AZl,6L#@p<@{",True,True,True,16,Strong
ZcStvYE;J,True,True,True,9,Strong
qx`@{CSD~,True,True,True,9,Strong
*uv2&&,True,False,True,6,Medium
F1K~Qd}88t?,True,True,True,11,Strong
Qwg'?yNBnF:72,True,True,True,13,Strong
\'8o0LQW}0t!C,True,True,True,13,Strong
(vQbkA>0=')nNs|3,True,True,True,16,Strong
p)4x^0,True,False,True,6,Medium
L|?,False,True,True,3,Weak
+.fC,True,True,True,4,Weak
@0!&&M^4(t,True,True,True,10,Strong
NfWmz~xw60_1o,True,True,True,13,Strong
@]F),False,True,True,4,Weak
")>cK,c",True,True,True,6,Medium
imnJF`jc>,True,True,True,9,Strong
2sYI9Z,True,True,False,6,Medium
h+t+;Dqe,True,True,True,8,Strong
H9BqhyE(=2,True,True,True,10,Strong
E]p4D8pu~dU[O,True,True,True,13,Strong
ZQZE;_R:1{,False,True,True,10,Medium
+Y`>)F)FmJ,True,True,True,10,Strong
"qu_atnxpgAm:kx,6",True,True,True,16,Strong
5ceL5SOW[&,True,True,True,10,Strong
>gdv!@|J,True,True,True,8,Strong
~h\iwk+7,True,False,True,8,Medium
blfYkNmu~Zo,True,True,True,11,Strong
;N)|F!f2e?t,True,True,True,11,Strong
EYKo>_k<qY[,True,True,True,11,Strong
I5E,False,True,False,3,Weak
|o:I7SCA7,True,True,True,9,Strong
UZ?[,False,True,True,4,Weak
nUG2E%{^pc,True,True,True,10,Strong
}`mE,True,True,True,4,Weak
FK_gE'fYQp8;,True,True,True,12,Strong
e38mwF(b9+,True,True,True,10,Strong
O)j!wd,True,True,True,6,Medium
`%3',False,False,True,4,Weak
Lh/'Is+XhHis,True,True,True,12,Strong
L2[21_5lA6VZ<Jf^,True,True,True,16,Strong
"""+by8\",True,False,True,6,Medium
|YO>,False,True,True,4,Weak
[_?!,False,False,True,4,Weak
^W'GIH9_HCzWtJj1,True,True,True,16,Strong
oS5v,True,True,False,4,Weak
"(#""Z4?Og",True,True,True,8,Strong
S7+R/,False,True,True,5,Weak
"""""cB",True,True,True,4,Weak
([#6bb,True,False,True,6,Medium
h>0K.,True,True,True,5,Weak
'CB92a!M5,True,True,True,9,Strong
?qY1eWY`,True,True,True,8,Strong
EeJz?,True,True,True,5,Weak
'3aNkm,True,True,True,6,Medium
[\O|bBHQQ,True,True,True,9,Strong
P_T/l,True,True,True,5,Weak
a<QdV:2zZk-#,True,True,True,12,Strong
i#3!eU,True,True,True,6,Medium
4?8X*a,True,True,True,6,Medium
GA<q!,True,True,True,5,Weak
KBz],True,True,True,4,Weak
o\JESx2KM#-~!;T,True,True,True,15,Strong
H(K>pAE,True,True,True,7,Medium
+C6,False,True,True,3,Weak
"M;t{""}0/6D#pG*ws",True,True,True,16,Strong
X!8A,False,True,True,4,Weak
T%zp\NN[,True,True,True,8,Strong
#X>nxW^Ak:Rs^n7c,True,True,True,16,Strong
3`Dg=HbKrt2jwN(,True,True,True,15,Strong
}MmO.q^,True,True,True,7,Medium
sa-p>jA>#4,True,True,True,10,Strong
"|""sOZ9""l;",True,True,True,9,Strong
^][}/-S=}~7UM,False,True,True,13,Medium
IsIi*,True,True,True,5,Weak
`eC%i$J1/73/\,True,True,True,13,Strong
G!l(^u$p,True,True,True,8,Strong
iA`,True,True,True,3,Weak
K2+n'4q'ABG8_,True,True,True,13,Strong
{T2H/Kl9Gx<?~4,True,True,True,14,Strong
=E9]<),False,True,True,6,Medium
Z+m2*r),True,True,True,7,Medium
fiR,True,True,False,3,Weak
"a[cSJY`""u3B:",True,True,True,12,Strong
Pm!l/e|i,True,True,True,8,Strong
h&o<`>^:#Z,True,True,True,10,Strong
Z):kEPiTrxvt,True,True,True,12,Strong
"Z4>p,Ft",True,True,True,7,Medium
"2G,V|4rv)$cRL69N",True,True,True,16,Strong
F%?O~vtIqn,True,True,True,10,Strong
!jn,True,False,True,3,Weak
DSv,True,True,False,3,Weak
..d,True,False,True,3,Weak
"3hz,?e",True,False,True,6,Medium
tM3TQ7H{N7c6,True,True,True,12,Strong
"B#ug`,#z?",True,True,True,9,Strong
>M;,False,True,True,3,Weak
0~-,False,False,True,3,Weak
%2#t~`j,True,False,True,7,Medium
X>Y]+Q2,False,True,True,7,Medium
~%TKCNKv4so,True,True,True,11,Strong
.52&`,False,False,True,5,Weak
KyMS:U,True,True,True,6,Medium
"""rM@",True,True,True,4,Weak
CBDUOK!P@D0T,False,True,True,12,Medium
?B7,False,True,True,3,Weak
@1(3H<,False,True,True,6,Medium
"""'#8B,F+B;^C^0&T",False,True,True,16,Medium
]*JO\,False,True,True,5,Weak
"t'J@K1,rL*0",True,True,True,11,Strong
JZD<hXu;\>,True,True,True,10,Strong
g37:s?:J%C9,True,True,True,11,Strong
]:?,False,False,True,3,Weak
;USIcUp#fMG;,True,True,True,12,Strong
"zC9""GvR.s",True,True,True,9,Strong
pog}O,True,True,True,5,Weak
#i{,True,False,True,3,Weak
)}mgF,True,True,True,5,Weak
Ly}.,True,True,True,4,Weak
WD{6R^,False,True,True,6,Medium
o=lw:c7Zy_0nA{e,True,True,True,15,Strong
pNIo^Y(',True,True,True,8,Strong
k`~?h<|u,True,False,True,8,Medium
T7y_qf:6^{~R@N,True,True,True,14,Strong
`ihR,True,True,True,4,Weak
K$):Mt)kGV4,True,True,True,11,Strong
<\O?ooo;.Q8W,True,True,True,12,Strong
~P:O00c,True,True,True,7,Medium
*Wwwpy]UOW_R@'J0,True,True,True,16,Strong
",LfnJ",True,True,True,5,Weak
]4vQ,True,True,True,4,Weak
V0aRFE,True,True,False,6,Medium
~ixvk4Q64h',True,True,True,11,Strong
udG:1u,True,True,True,6,Medium
BEQ9F;&Pj,True,True,True,9,Strong
;kMJ'=fi.R5S+fU,True,True,True,15,Strong
EP;-t,True,True,True,5,Weak
fMpqaCB'\46-,True,True,True,12,Strong
CkH,True,True,False,3,Weak
B!P$taD^ZH:VXH~,True,True,True,15,Strong
"Y]"":^/>>}]N+4M^=",False,True,True,16,Medium
$g>!=k-,True,False,True,7,Medium
"""e4"":3=#!1:",True,False,True,11,Medium
`dsME,True,True,True,5,Weak
~X2i,True,True,True,4,Weak
"t""3Rwz!",True,True,True,7,Medium
PoA&nr,True,True,True,6,Medium
83@;[,False,False,True,5,Weak
[DG?<m9(@rAAIU,True,True,True,14,Strong
"?,D&i""B5,9a%s",True,True,True,13,Strong
"0-U>(\5$p,[",True,True,True,11,Strong
>(W,False,True,True,3,Weak
7V$xM`R4),True,True,True,9,Strong
ZC&_cAzCSuyf,True,True,True,12,Strong
Qoirx,True,True,False,5,Weak
cMfoDt#H{2M,True,True,True,11,Strong
3<+#,False,False,True,4,Weak
ZT|6m_QqW0I(0hh.,True,True,True,16,Strong
Sda,True,True,False,3,Weak
ipRuaUV,True,True,False,7,Medium
YX^[3u/,True,True,True,7,Medium
{?~t2-,True,False,True,6,Medium
hwUl@Jb]Sf,True,True,True,10,Strong
@Z*3,False,True,True,4,Weak
/0xY)y#7mU,True,True,True,10,Strong
X_zX],True,True,True,5,Weak
|t3bQq-AR,True,True,True,9,Strong
(RtsPl,True,True,True,6,Medium
",W,3Y",False,True,True,5,Weak
^Sf<[iP\[#,True,True,True,10,Strong
pQlY&{h},True,True,True,8,Strong
")-+5K&,vG;BgmO<%",True,True,True,16,Strong
C#@[(,False,True,True,5,Weak
N(n,True,True,True,3,Weak
.G~B-^y>%!uj=,True,True,True,13,Strong
{r=A+f,True,True,True,6,Medium
hT;%h,True,True,True,5,Weak
"[id,J",True,True,True,5,Weak
"""]{e<#h7*,h",True,False,True,11,Medium
n9Y<h2{`-0B!\#,True,True,True,14,Strong
6&(=X_VtD[T7f7,True,True,True,14,Strong
"_SIK28[X45,jx",True,True,True,13,Strong
"/Azxo`0/{-o4N""",True,True,True,14,Strong
jP&gv,True,True,True,5,Weak
"\1#<""}^;",False,False,True,8,Medium
IPoenHn\d}y;[,True,True,True,13,Strong
%sOhA5D,True,True,True,7,Medium
;{#T=uKF]&y,True,True,True,11,Strong
M1[_4hy7ra,True,True,True,10,Strong
n{ib.6\t$bFo7~,True,True,True,14,Strong
g]%:S[Nlr^3-%B`,True,True,True,15,Strong
+!!GcLj~dQ}j!,True,True,True,13,Strong
GU5_(,False,True,True,5,Weak
vysms_^[M,True,True,True,9,Strong
$V@{\E]F,False,True,True,8,Medium
/].!,False,False,True,4,Weak
Dfn,True,True,False,3,Weak
4$3Ul,True,True,True,5,Weak
"mU4&""#",True,True,True,6,Medium
n`qkA\j}Tz,True,True,True,10,Strong
"eX+""mWhfcQRq(ap",True,True,True,15,Strong
n0J!y,True,True,True,5,Weak
<mo,True,False,True,3,Weak
FCO=v,True,True,True,5,Weak
>jW$?c@C],True,True,True,9,Strong
.:TXT,False,True,True,5,Weak
:e1?u>?6,True,False,True,8,Medium
)@l,True,False,True,3,Weak
_r./896\&rZj,True,True,True,12,Strong
"BM^{0`O`-_,&l",True,True,True,13,Strong
"ZfN)#HV=<V""&i",True,True,True,13,Strong
yVzT&|tle.<v!o#,True,True,True,15,Strong
=o6#=/N,True,True,True,7,Medium
'AE*,False,True,True,4,Weak
-Z9,False,True,True,3,Weak
W!rjb3^_H<et~4,True,True,True,14,Strong
C*i]w9SRd4]f,True,True,True,12,Strong
"#%@<GPv""1Esg?]'1",True,True,True,16,Strong
Luf+SLMGKy-X=,True,True,True,13,Strong
32%i,True,False,True,4,Weak
Yzu8^Ql#]_7,True,True,True,11,Strong
y{i+NY~Z4Lh#\s,True,True,True,14,Strong
V*hh%E[R=,True,True,True,9,Strong
";LDn@%\,E",True,True,True,9,Strong
AB<['4_w.KG,True,True,True,11,Strong
@48Eaw&=YR+'M&va,True,True,True,16,Strong
s2_HJZ32n,True,True,True,9,Strong
7r7JrUYuE~][Q]~,True,True,True,15,Strong
y_&St+k9,True,True,True,8,Strong
!$]1h-%_au88CAe4,True,True,True,16,Strong
"qUD+K~em""a]JXN",True,True,True,14,Strong
'^Z;f8Gc~2DCh4ot,True,True,True,16,Strong
rLH9z+HS,True,True,True,8,Strong
=\U,False,True,True,3,Weak
jZ6e;]l33I7:v,True,True,True,13,Strong
_-f2l_j{Tr!,True,True,True,11,Strong
"j+N<U.,=s""=BF",True,True,True,13,Strong
{bwj%!T<b>,True,True,True,10,Strong
'quENg#],True,True,True,8,Strong
"<gVdo""!/~Q-S",True,True,True,12,Strong
k5v%#t|,True,False,True,7,Medium
4O\)Dh'4){kV*1,True,True,True,14,Strong
"""(\8c@4e%3",True,False,True,10,Medium
!O`|fH.RI@{N,True,True,True,12,Strong
%Lcj])F,True,True,True,7,Medium
}|PkS,True,True,True,5,Weak
JVO2:M+O,False,True,True,8,Medium
ScSGV\N=t>N&n0,True,True,True,14,Strong
NQJrd|*ku<%h,True,True,True,12,Strong
D'PsJ(,True,True,True,6,Medium
*@$\<CgZ.)JO,True,True,True,12,Strong
LRpq^V%Li<yC%,True,True,True,13,Strong
x:uwRSWaa,True,True,True,9,Strong
"~xf""b(",True,False,True,6,Medium
E+7omiv9cA=x,True,True,True,12,Strong
",x@{vK,ebi,",True,True,True,11,Strong
V/cu,True,True,True,4,Weak
"H,yN",True,True,True,4,Weak
-Glub7_,True,True,True,7,Medium
1:|9J+,False,True,True,6,Medium
+3!@PuwNaE?W-a,True,True,True,14,Strong
OtD$v,True,True,True,5,Weak
um_A&nI:[3x,True,True,True,11,Strong
Z.X&6&zE'B;tB,True,True,True,13,Strong
IP(G3!hNBe?,True,True,True,11,Strong
",:y<8;yg)",True,False,True,9,Medium
MSo&Rk(AOhM,True,True,True,11,Strong
>dmj7,True,False,True,5,Weak
V$)]s,True,True,True,5,Weak
=^?kJ,True,True,True,5,Weak
!EZUWIT8)S#%B{t,True,True,True,15,Strong
"kB""7g3/]",True,True,True,8,Strong
~}^5,False,False,True,4,Weak
XoZg>$g&z,True,True,True,9,Strong
"!:FX==y^b""cK",True,True,True,12,Strong
;V2>,False,True,True,4,Weak
bqRagj&@+n:[n,True,True,True,13,Strong
"w`gWcp+uP5{""u;)w",True,True,True,16,Strong
"i[,7;~_eYo",True,True,True,10,Strong
}Cw9snnufwp?jUz5,True,True,True,16,Strong
QJQLK|8.,False,True,True,8,Medium
5K/h5`:09K-,True,True,True,11,Strong
"=K9!/CS<""",False,True,True,9,Medium
"R!,cX#ic8<$",True,True,True,11,Strong
^!xse%kiWDyF^,True,True,True,13,Strong
|Ze<}-f&`,True,True,True,9,Strong
VoBIQE=}sO,True,True,True,10,Strong
dUHZDWsp-b1\~LX,True,True,True,15,Strong
>gL-={RbO}[YH[X,True,True,True,15,Strong
"U,2hjhQ",True,True,True,7,Medium
"2k;,8}*J@R!",True,True,True,11,Strong
:zgP|]tp,True,True,True,8,Strong
v;^B+YiB,True,True,True,8,Strong
=m|k*,True,False,True,5,Weak
F5}$*,False,True,True,5,Weak
"7^.Mjj?<|,DF85Cf",True,True,True,16,Strong
"fcJM346fC4,V",True,True,True,12,Strong
RWSZUbia;,True,True,True,9,Strong
Z7Di#^k7a,True,True,True,9,Strong
QuH!%zz#$_,True,True,True,10,Strong
VOXlrR?fXI0=vG6,True,True,True,15,Strong
Hn7Q)X<cSk+-;,True,True,True,13,Strong
x|{u0zV,True,True,True,7,Medium
"Q5HOU>&7h,BJPFR",True,True,True,15,Strong
"j""%=6?+)1D9""M",True,True,True,13,Strong
